title,author,isbn,origen
Firmamentos perdidos. Arqueoastronomía: las estrellas de los pueblos antiguos,Guido Cossard,9786071626431.0,bidi
Sociología. Estudios sobre las formas de socialización,Georg Simmel,9786071626455.0,bidi
Los grandes libros para los más pequeños,Joëlle Turin,9786071626479.0,bidi
Un escritor en la tierra. Centenario de José Revueltas,Edith Negrín,9786071626486.0,bidi
"José Revueltas. Una literatura del ""lado moridor""",Evodio Escalante,9786071626493.0,bidi
Después de Lévi-Strauss. Por una antropología de talla humana,Alban Bensa,9786071626509.0,bidi
Obras I. Narrativa,Rosario Castellanos,9786071626554.0,bidi
La comunicación y los medios. Metodologías de investigación cualitativa y cuantitativa,Klaus Bruhn Jensen,9786071626561.0,bidi
La escuela de Fráncfort,Rolf Wiggershaus,9786071626608.0,bidi
Obras I. Introducción a las ciencias del espíritu,Wilhelm Dilthey,9786071626639.0,bidi
El ombligo como centro cósmico. Una contribución a la historia de las religiones,Gutierre Tibón,9786071626721.0,bidi
"Obras. Poesía, teatro, prosas varias, crítica",Xavier Villaurrutia,9786071626974.0,bidi
"La física en la medicina, II. Ojos nuevos para los mismos cuerpos",María Cristina Piña Barba,9786071627261.0,bidi
"La tríade prenatal. Cordón, placenta, amnios. Supervivencia de la magia paleolítica",Gutierre Tibón,9786071627292.0,bidi
"Rutas de incertidumbre. Ideas alternativas sobre la génesis de la probabilidad, siglos XVI y XVII",Leticia Mayer Celis,9786071627322.0,bidi
Comprender la diversidad institucional,Elinor Ostrom,9786071627339.0,bidi
Paisaje caprichoso de la literatura rusa. Antología,Selma Ancira,9786071627346.0,bidi
El TLC y la formación de una región - NAFTA and the Building of a Region. Un ensayo desde la prespectiva mexicana - An Essay from the Mexican Perspective,Jaime Serra Puche,9786071627377.0,bidi
Sobre el tiempo,Norbert Elias,9786071627452.0,bidi
Metabolismo de las toxinas ambientales,Rosario Rodríguez,9786071628459.0,bidi
Un banquete canónico,Rafael Rojas,9786071628473.0,bidi
La democracia y sus quimeras. Diálogo entre un escéptico y un idealista,Rossana Fuentes-Berain,9786071628572.0,bidi
Los caminos para la libertad. Ética y educación,Fernando Savater,9786071628602.0,bidi
Evaluador. Novela,Noé Jitrik,9786071628626.0,bidi
La importancia de las reglas. Gobierno y empresario después de la nacionalización bancaria,Carlos Elizondo Mayer-Serra,9786071628640.0,bidi
Otras sílabas sobre Gonzálo Rojas,Fabienne Bradu,9786071628657.0,bidi
La tradición jurídica romano-canónica,John Henry Merryman,9786071628688.0,bidi
"Ciudades, naciones, regiones. Los espacios institucionales de la modernindad",Ugo Pipitone,9786071628725.0,bidi
Obras,Juan José Arreola,9786071628961.0,bidi
Obras VIII. Teoría de la concepción del mundo,Wilhelm Dilthey,9786071629005.0,bidi
Justicia para erizos,"Dworkin, Ronald",9786071629357.0,bidi
Del hombre como conejillo de indias. El derecho a experimentar en seres humanos,Philippe Amiel,9786071629463.0,bidi
Obras I. Estado y derecho,Norbert Lechner,9786071629579.0,bidi
Antropología del Estado,Philip Abrams,9786071630629.0,bidi
La santidad controvertida. Hagiografía y conciencia criolla alrededor de los venerables no canonizados de Nueva España,Antonio Rubial García,9786071630636.0,bidi
¡La migra!. Una historia de la patrulla fronteriza de Estados Unidos,Kelly Lytle Hernández,9786071630735.0,bidi
Biología de la mente,Ramón de la Fuente,9786071630896.0,bidi
"Falsificaciones, derechos y protestas. Aproximaciones a la China contemporánea",Susanne Brandtstädter,9786071630926.0,bidi
La era de la criminalidad,Federico Campbell,9786071631046.0,bidi
"Historia de la locura en la época clásica, I",Michel Foucault,9786071631060.0,bidi
"Historia de la locura en la época clásica, II",Michel Foucault,9786071631084.0,bidi
El proceso de la civilización. Investigaciones sociogenéticas y psicogenéticas,Norbert Elias,9786071631091.0,bidi
La soledad de los moribundos,Norbert Elias,9786071631114.0,bidi
Deporte y ocio en el proceso de la civilización,Norbert Elias,9786071631121.0,bidi
Abstracción y naturaleza: Una contribución a la psicología del estilo,Wilhelm Worringer,9786071631176.0,bidi
La mordedura de la risa: Un estudio sobre la obra gráfica de Francisco Toledo,Verónica Volkow,9786071631183.0,bidi
El concepto de ideología. Y otros ensayos,Luis Villoro,9786071631237.0,bidi
Tinta del exotismo. Literatura de la otredad,Gabriel Weisz,9786071631251.0,bidi
Tiempo transcurrido. Crónicas imaginarias,Juan Villoro,9786071631275.0,bidi
El yo dividido. Un estudio sobre la salud y la enfermedad,Ronald David Laing,9786071631527.0,bidi
Defensa legal contra delitos ambientales,José Sarukhán,9786071631572.0,bidi
La aventura estridentista. Historia cultural de una vanguardia,Elissa J. Rashkin,9786071631749.0,bidi
¡Hay un dinosaurio en mi sopa!. Una guía rápida sobre evolución biológica,Álvaro Chaos Cador,9786071631787.0,bidi
Censores trabajando. De cómo los Estados dieron forma a la literatura,Robert Darnton,9786071631794.0,bidi
Historia de la mafia. Desde sus orígenes hasta nuestros días,Salvatore Lupo,9786071631824.0,bidi
Cuatro ensayos sobre Gilberto Owen,Tomás Segovia,9786071631831.0,bidi
"En suelo incierto, ensayos (1990-2006)",Eduardo Milán,9786071631855.0,bidi
Libros en llamas. Historia de la interminable destrucción de bibliotecas,Lucien X. Polastron,9786071631886.0,bidi
Economía ecológica y política ambiental,Joan Martínez Alier,9786071631893.0,bidi
Epistolario 1512-1527,Nicolás Maquiavelo,9786071632111.0,bidi
La globalización desde abajo. La otra economía mundial,Carlos Alba Vega,9786071632180.0,bidi
Tres puntos cardinales,Rafael Solana,9786071632272.0,bidi
Del aborto a la clonación. Principios de una bioética liberal,Rodolfo Vázquez,9786071632371.0,bidi
El acertijo de la legitimidad. Por una democracia eficaz en un entorno de la legalidad y desarrollo,Luis Rubio,9786071632401.0,bidi
El poder de la competitividad,Luis Rubio,9786071632418.0,bidi
Alfonso Reyes y la historia de América. La argumentación del ensayo histórico: un análisis retórico,Eugenia Houvenaghel,9786071632470.0,bidi
Derecho y análisis económico,José Ramón Cossío Díaz,9786071632500.0,bidi
El español en América,José G. Moreno de Alba,9786071632524.0,bidi
El pensamiento político de Benito Juárez,José C. Valadés,9786071632548.0,bidi
La alternativa. Perspectivas y posibilidades de cambio,Luis Villoro,9786071632579.0,bidi
"Democracia, otredad, melancolía. Roger Bartra ante la crítica",Mabel Moraña; Ignacio M. Sánchez Prado,9786071632807.0,bidi
"Obras completas, XV. El deslinde, Apuntes para la teoría literaria",Alfonso Reyes,9786071632814.0,bidi
"Obras completas, XVI. Religión griega, Mitología griega",Alfonso Reyes,9786071632821.0,bidi
"El Gran Escape. Salud, riqueza y los orígenes de la desigualdad",Angus Deaton,9786071632920.0,bidi
"Obras completas, XIX. Los poemas homéricos, La Ilíada, La afición de Grecia",Alfonso Reyes,9786071632944.0,bidi
Teoría de juegos. Una introducción matemática a la toma de decisiones,Pablo Amster,9786071632968.0,bidi
Introducción a la teoría de la probabilidad I. Primer curso,Miguel Ángel García Álvarez,9786071632982.0,bidi
Obras X. Historia de la filosofía,Wilhelm Dilthey,9786071632999.0,bidi
Introducción a la teoría de la probabilidad II. Segundo curso,Miguel Ángel García Álvarez,9786071633033.0,bidi
El gran cocodrilo. Antología de poemínimos,Efraín Huerta ,9786071633125.0,bidi
"Controversias sobre la desigualdad. Argentina, 2003-2013",Gabriel Kessler,9786071633255.0,bidi
"Más allá del pueblo. Imágenes, indicios y políticas del cine",Gonzalo Aguilar,9786071633286.0,bidi
El burgués. Entre la historia y la literatura,Franco Moretti,9786071633293.0,bidi
Francisco entre lobos. El secreto de una revolución,Marco Politi,9786071633316.0,bidi
"Mito y epopeya, II. Tipos épicos indoeuropeos: Un héroe, un brujo, un rey",Georges Dumézil,9786071633347.0,bidi
"Mito y epopeya, III. Historias romanas",Georges Dumézil,9786071633354.0,bidi
"Juicios. Sobre la elaboración del genocidio, II",Daniel Feierstein,9786071633361.0,bidi
Mafalda: historia social y política,Isabella Cosse,9786071633392.0,bidi
Leer el mundo. Experiencias actuales de transmisión cultural,Michèle Petit,9786071633408.0,bidi
El siglo del desencanto,Angelina Muñiz-Huberman,9786071633637.0,bidi
Gobernanza y gestión pública,Luis F. Aguilar Villanueva,9786071633644.0,bidi
Poética,Josu Landa,9786071633651.0,bidi
Don Quijote ¿muere cuerdo?. Y otras cuestiones cervantinas,Margit Frenk,9786071633668.0,bidi
La política del cambio constitucional en América Latina,Gabriel Negretto,9786071633675.0,bidi
"Obras IV. Política y subjetividad, 1995-2003",Norbert Lechner,9786071633736.0,bidi
Aire en libertad. Octavio Paz y la crítica,José Antonio Aguilar Rivera,9786071633897.0,bidi
Octavio Paz y el Reino Unido,Alejandro González Ormerod,9786071633996.0,bidi
"Antes de Einstein. Relatividad, luz y gravitación",Jean Eisenstaedt,9786071634023.0,bidi
Marihuana y salud,Juan Ramón Fuente,9786071634030.0,bidi
Max Weber y la guerra académica de los cien años. Historia de las ciencias sociales en el siglo XX. La polémica en torno a La ética protestante y el espíritu del capitalismo (1905-2012),Francisco Gil Villegas M.,9786071634061.0,bidi
De marras. Prosa reunida,Gerardo Deniz,9786071634078.0,bidi
La lengua florida. Antología sefardí,Angelina Muñiz-Huberman,9786071634122.0,bidi
Óptica básica,Daniel Malacara,9786071634139.0,bidi
Chichén Itzá. La ciudad de los brujos del agua,Román Piña Chan,9786071634146.0,bidi
"Obras completas, VII. Cuestiones gongorinas, Tres alcances a Góngora, Varia, Entre libros, Páginas adicionales a Góngora, Varia",Alfonso Reyes,9786071634184.0,bidi
Diplomacia encubierta con Cuba. Historia de las negociaciones secretas entre Washington y La Habana,William LeoGrande; Peter Kornbluh,9786071634191.0,bidi
"Historia, arqueología y arte prehispánico",Román Piña Chan,9786071634207.0,bidi
"Obras completas, V. Historia de un siglo, Las mesas de plomo",Alfonso Reyes,9786071634238.0,bidi
Mecánica cuántica para principiantes,Shahen Hacyan,9786071634276.0,bidi
"La revolución cósmica. Utopías, regiones y resultados, 1910-1940",Alan Knight,9786071634283.0,bidi
La Gran Depresión en América Latina,Alan Knight,9786071634306.0,bidi
El porfirismo. Historia de un régimen,José C. Valadés,9786071634313.0,bidi
El fotón de Asclepio. El ojo y el arma de la medicina moderna,Juan Pablo Cruz Bastida,9786071634351.0,bidi
¿Gorditos o enfermos?. La obesidad en niños y adolescentes,Ruy Pérez Tamayo,9786071634368.0,bidi
Telescopios y estrellas,Daniel Malacara,9786071634375.0,bidi
"Lula, el Partido de los Trabajadores y el dilema de gobernabilidad en Brasil",Hernán F. Gómez Bruera,9786071634535.0,bidi
"Mito y epopeya, I. La ideología de las tres funciones en las epopeyas de los pueblos indoeuropeos",Georges Dumézil,9786071634559.0,bidi
El Mediterráneo y el mundo mediterráneo en la época de Felipe II. Tomo 2,Fernand Braudel,9786071634580.0,bidi
La política de la incertidumbre. Sostener y subvertir el autoritarismo electoral,Andreas Schedler,9786071634597.0,bidi
El Mediterráneo y el mundo mediterráneo en la época de Felipe II. Tomo 1,Fernand Braudel,9786071634603.0,bidi
En busca de la política,Zygmunt Bauman,9786071634610.0,bidi
La globalización. Consecuencias humanas,Zygmunt Bauman,9786071634627.0,bidi
Filosofía del entendimiento,Andrés Bello,9786071635198.0,bidi
Las aves en la poesía castellana,Salvador Novo,9786071635488.0,bidi
Dialéctica del naufragio,Guillermo Hurtado,9786071635723.0,bidi
La esencia de la vida. Enfoques clásicos y contemporáneos de filosofía y ciencia,Mark Bedau,9786071635815.0,bidi
Nietzsche: el desafío del pensamiento,Paulina Rivero Weber,9786071635945.0,bidi
"Max Weber en Iberoamérica. Nuevas interpretaciones, estudios empíricos y recepción",Álvaro Morcillo Laiz,9786071636140.0,bidi
Obras II. ¿Qué significa hacer política?,Norbert Lechner,9786071636188.0,bidi
La desigualdad económica,Amartya Kumar Sen,9786071636485.0,bidi
"Una Iglesia asediada. El obispado de Michoacán, 1749-1810",David A. Brading,9786071636522.0,bidi
"El coloquio de los lectores. Ensayos sobre autores, manuscritos, editores y lectores",Robert Darnton,9786071636607.0,bidi
Psicoterapia y humanismo. ¿tiene un sentido la vida?,Viktor Emil Frankl,9786071636614.0,bidi
Anotaciones para una teoría del fracaso,Gabriel Bernal Granados,9786071636621.0,bidi
"Filosofía de las formas simbólicas, I. El lenguaje",Ernst Cassirer,9786071636805.0,bidi
Tomar en serio el lenguaje,Jay D. White,9786071637239.0,bidi
Primero sueño y otros escritos,Sor Juana Inés de la Cruz,9786071637390.0,bidi
"Filosofía de las formas simbólicas, III. Fenomenología del pensamiento",Ernst Cassirer,9786071637420.0,bidi
Los Contemporáneos en El Universal,Jorge Cuesta,9786071637499.0,bidi
"Filosofía de las formas simbólicas, II. El pensamiento mítico",Ernst Cassirer,9786071637505.0,bidi
La asignación de recursos públicos a la educación. Problemática y perspectivas,Héctor Villarreal,9786071637642.0,bidi
"Obras completas, I. Lírica personal",Sor Juana Inés de la Cruz,9786071637659.0,bidi
"El IMSS en el Sistema Nacional de Salud. Situación actual, retos y propuetas de política",Javier Dávila Torres; Miguel Ángel Rodríguez Díaz Ponce; Santiago Echeverría Zuno,9786071637796.0,bidi
Firmamentos perdidos. Arqueoastronomía: las estrellas de los pueblos antiguos,Guido Cossard,9786071638038.0,bidi
"Teatro. El relojero de Córdoba, Medusa, Rosalba y los llaveros, El día que se soltaron los leones",Emilio Carballido,9786071638113.0,bidi
América en el pensamiento de Alfonso Reyes,Alfonso Reyes,9786071638182.0,bidi
El concepto de ideología.Y otros ensayos,Luis Villoro,9786071638199.0,bidi
Historia de la filosofía medieval,Mauricio Beuchot,9786071638250.0,bidi
Historia de la filosofía del lenguaje,Mauricio Beuchot,9786071638267.0,bidi
La salud de la población. Hacia una nueva salud pública,Julio Frenk,9786071638311.0,bidi
"Poesía. Notas sobre poesía, Canciones para cantar en las barcas, Del poema frustrado, Muerte sin fin",José Gorostiza,9786071638328.0,bidi
Una introducción a la teoría literaria,Terry Eagleton,9786071638335.0,bidi
Revelación y creación. Los fundamentos teológicos de la dogmática jurídica,Alejandro Madrazo Lajous,9786071638458.0,bidi
Historia de la arquitectura,Héctor Velarde,9786071638519.0,bidi
"La superficie de la Tierra, I. Un vistazo a un mundo cambiante",José Lugo Hubp,9786071638526.0,bidi
"Obras completas, XIV. La experiencia literaria. Tres puntos de exegética literaria. Páginas adicionales",Alfonso Reyes,9786071638540.0,bidi
"Obras completas, XXVI. Vida de Goethe, Rumbo a Goethe, Trayectoria de Goethe, Escolios goethianos, Teoría de la sanción",Alfonso Reyes,9786071638557.0,bidi
"Obras completas, XX. Rescoldo de Grecia, La filosofía helenística, Libros y libreros en la antigüedad",Alfonso Reyes,9786071638564.0,bidi
La revolución científica,"Pérez Tamayo, Ruy",9786071638717.0,bidi
El estudio científico de la felicidad,Mariano Rojas,9786071638823.0,bidi
Teoría literaria,Alfonso Reyes,9786071639110.0,bidi
Literatura universal,Alfonso Reyes,9786071639158.0,bidi
"Cerebro y libertad. Ensayo sobre la moral, el juego y el determinismo","Bartra, Roger",9786071639363.0,bidi
Los caminos de Juárez,Andrés Henestrosa,9786071639394.0,bidi
El ombligo como centro erótico,Gutierre Tibón,9786071639400.0,bidi
Lectura distante,Franco Moretti,9786071639455.0,bidi
Adolescencia y clínica psicoanalítica,Rodolfo Urribarri,9786071639486.0,bidi
El futuro como hecho cultural. Ensayos sobre la condición global,Arjun Appadurai,9786071639523.0,bidi
Religio Medici. La religión de un médico,Thomas Browne,9786071639530.0,bidi
Entre la pluma y el cielo. Ensayos e historias sobre los astros,Alejandro Gangui,9786071639561.0,bidi
Xavier Villaurrutia: la comedia de la admiración,"Mendiola, Víctor Manuel",9786071639790.0,bidi
El pensamiento moderno. Filosofía del Renacimiento,Luis Villoro,9786071640055.0,bidi
La piedra de toque. La ciencia a prueba ,"Lévy-Leblond, Jean-Marc",9786071640178.0,bidi
El Tajín. La urbe que representa al orbe,Sara Ladrón de Guevara,9786071640277.0,bidi
Tzintzuntzan. Capital del reino purépecha,José Arturo Oliveros Morales,9786071640284.0,bidi
Paquimé,Beatriz Braniff Cornejo,9786071640291.0,bidi
Zacatecas. Historia breve,Jesús Flores Olague,9786071640307.0,bidi
